scan	thread_id	sender	note
2026-05-15	19e1231d75ec79ea	notifications@nofluffjobs.com	2 URLs (base64, auto-match=2, deferred=0)
2026-05-15	19e1231d676bdc7b	notifications@nofluffjobs.com	4 URLs (base64, auto-match=1, deferred=3)
2026-05-15	19e1186de6b809ba	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e10f05b7839422	jobalerts-noreply@linkedin.com	5 URLs (direct, auto-match=0, deferred=5)
2026-05-15	19e10d975ad4a041	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-15	19e10a039eabfd1c	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-15	19e10987dfe9258c	jobs@mail.xing.com	6 URLs (tracker, auto-match=5, deferred=1)
2026-05-15	19e109438252a433	jobs@mail.xing.com	6 URLs (tracker, auto-match=5, deferred=1)
2026-05-15	19e108ec7d2150b1	jobs@mail.xing.com	6 URLs (tracker, auto-match=2, deferred=4)
2026-05-15	19e108ec5de96e8a	jobs@mail.xing.com	8 URLs (tracker, auto-match=5, deferred=3)
2026-05-15	19e108ec287a6eba	jobs@mail.xing.com	8 URLs (tracker, auto-match=4, deferred=4)
2026-05-15	19e108e878ee1205	jobs@mail.xing.com	9 URLs (tracker, auto-match=5, deferred=4)
2026-05-15	19e108e832062f60	jobs@mail.xing.com	6 URLs (tracker, auto-match=1, deferred=5)
2026-05-15	19e108d77f087735	jobs@mail.xing.com	7 URLs (tracker, auto-match=5, deferred=2)
2026-05-15	19e108b7f6ac791c	jobs@mail.xing.com	3 URLs (tracker, auto-match=2, deferred=1)
2026-05-15	19e10897b6a1af9f	jobs@mail.xing.com	10 URLs (tracker, auto-match=6, deferred=4)
2026-05-15	19e1087d05c3260e	jobs@mail.xing.com	8 URLs (tracker, auto-match=2, deferred=6)
2026-05-15	19e0e28ffe725ed4	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e0dcac275e7541	app@germantechjobs.de	2 URLs (direct, auto-match=0, deferred=2)
2026-05-15	19e0d7273608c281	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e0d1ae698ead9c	no-reply@justjoin.it	0 URLs (none extracted)
2026-05-15	19e0cbbff55d4fd0	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e0c6d6f3bd16e4	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-15	19e0c387eb2a5e77	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-15	19e0bd7a9ffab1f3	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=1, deferred=6)
2026-05-15	19e0bcd0e9649619	jobalert@mailing.theprotocol.it	6 URLs (direct, auto-match=4, deferred=2)
2026-05-15	19e0bc9485e19c4d	jobalerts-noreply@linkedin.com	3 URLs (direct, auto-match=3, deferred=0)
2026-05-15	19e0b93391e10109	no-reply@justjoin.it	9 URLs (direct, auto-match=5, deferred=4)
2026-05-15	19e0b8e3eabd9180	no-reply@justjoin.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-15	19e0b7ce2a905ffe	jobs@mail.xing.com	10 URLs (tracker, auto-match=9, deferred=1)
2026-05-15	19e0b7744db08d54	jobs@mail.xing.com	10 URLs (tracker, auto-match=7, deferred=3)
2026-05-15	19e0b720c87436a5	jobs@mail.xing.com	10 URLs (tracker, auto-match=10, deferred=0)
2026-05-15	19e0b710ea05a5e9	jobs@mail.xing.com	9 URLs (tracker, auto-match=4, deferred=5)
2026-05-15	19e0b6c10f6d3e42	jobs@mail.xing.com	10 URLs (tracker, auto-match=9, deferred=1)
2026-05-15	19e0b6b20916f523	jobs@mail.xing.com	10 URLs (tracker, auto-match=2, deferred=8)
2026-05-15	19e0b699ebc50f13	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-15	19e0b6978de95962	jobs@mail.xing.com	10 URLs (tracker, auto-match=7, deferred=3)
2026-05-15	19e0b68dce5c56e6	jobs@mail.xing.com	10 URLs (tracker, auto-match=7, deferred=3)
2026-05-15	19e0b6744fe83675	jobs@mail.xing.com	10 URLs (tracker, auto-match=7, deferred=3)
2026-05-15	19e0b6584782ff55	jobs@mail.xing.com	12 URLs (tracker, auto-match=11, deferred=1)
2026-05-15	19e0b65712ecee33	jobs@mail.xing.com	10 URLs (tracker, auto-match=3, deferred=7)
2026-05-15	19e0ae2e32f5db14	notifications@nofluffjobs.com	4 URLs (base64, auto-match=2, deferred=2)
2026-05-15	19e0ae2e2c04c53f	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-15	19e0ae2e1effd2c2	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-18	19e3b1760aa78ed7	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-18	19e3ae22e3453f25	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-18	19e3a227e39a5bd2	jobalerts-noreply@linkedin.com	5 URLs (direct, auto-match=0, deferred=5)
2026-05-18	19e3a165e2d53a6c	notifications@nofluffjobs.com	3 URLs (base64, auto-match=0, deferred=3)
2026-05-18	19e3a165d6e406c6	notifications@nofluffjobs.com	3 URLs (base64, auto-match=3, deferred=0)
2026-05-18	19e3a165c3a44ab6	notifications@nofluffjobs.com	3 URLs (base64, auto-match=3, deferred=0)
2026-05-18	19e39e15c936d160	jobs@mail.xing.com	8 URLs (tracker, auto-match=4, deferred=4)
2026-05-18	19e39e0ffacf4dc6	jobs@mail.xing.com	5 URLs (tracker, auto-match=4, deferred=1)
2026-05-18	19e39e0e7adf5297	jobs@mail.xing.com	2 URLs (tracker, auto-match=0, deferred=2)
2026-05-18	19e39df6dd0f68e3	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-18	19e39df27b9a9530	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-18	19e39dde599d603b	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-18	19e39d2f5505788e	jobs@mail.xing.com	4 URLs (tracker, auto-match=0, deferred=4)
2026-05-18	19e39d0e72785c2a	jobs@mail.xing.com	2 URLs (tracker, auto-match=1, deferred=1)
2026-05-18	19e39d0c958618a6	jobs@mail.xing.com	4 URLs (tracker, auto-match=0, deferred=4)
2026-05-18	19e39cfa3a83056f	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-18	19e36900788e43b6	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-18	19e36509dd5e45fe	no-reply@justjoin.it	1 URLs (direct, auto-match=1, deferred=0)
2026-05-18	19e3649af1ecfa9f	notifications@nofluffjobs.com	2 URLs (base64, auto-match=2, deferred=0)
2026-05-18	19e3649ac4395db4	notifications@nofluffjobs.com	5 URLs (base64, auto-match=0, deferred=5)
2026-05-18	19e3649ab618a29b	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-18	19e362d1227ea4c3	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-18	19e35e847c51d66d	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-18	19e34fc29c837c67	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=0, deferred=6)
2026-05-18	19e34aaabba62ba9	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-18	19e34aa4068ac154	jobs@mail.xing.com	2 URLs (tracker, auto-match=1, deferred=1)
2026-05-18	19e34aa1932ef2a4	jobs@mail.xing.com	2 URLs (tracker, auto-match=1, deferred=1)
2026-05-18	19e34a9f85d54fa8	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-18	19e34a97fd0c88ef	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-18	19e34a900f59b290	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-18	19e34a892856cbac	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-18	19e34a4fbcffc575	jobs@mail.xing.com	6 URLs (tracker, auto-match=2, deferred=4)
2026-05-18	19e34a387a5da28b	jobs@mail.xing.com	6 URLs (tracker, auto-match=2, deferred=4)
2026-05-18	19e349ab39d6b5ef	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-18	19e349a9a4aa6921	jobs@mail.xing.com	3 URLs (tracker, auto-match=1, deferred=2)
2026-05-18	19e30da600294c1d	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-19	19e3f147b84f8127	no-reply@justjoin.it	9 URLs (direct, auto-match=7, deferred=2)
2026-05-19	19e3f0ba65f3a36f	no-reply@justjoin.it	8 URLs (direct, auto-match=8, deferred=0)
2026-05-19	19e3ef8a2774578f	jobs@mail.xing.com	3 URLs (tracker, auto-match=0, deferred=3)
2026-05-19	19e3ef7ddf71893a	jobs@mail.xing.com	10 URLs (tracker, auto-match=4, deferred=6)
2026-05-19	19e3ee9dca4bb124	jobs@mail.xing.com	3 URLs (tracker, auto-match=1, deferred=2)
2026-05-19	19e3eda5e4984e2f	jobs@mail.xing.com	4 URLs (tracker, auto-match=1, deferred=3)
2026-05-19	19e3e4151369b892	notifications@nofluffjobs.com	2 URLs (base64, auto-match=0, deferred=2)
2026-05-19	19e3e41510038208	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-19	19e3e415060bc164	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-19	19e3b85d551c3a55	no-reply@justjoin.it	6 URLs (direct, auto-match=6, deferred=0)
2026-05-19	19e3b524507b8425	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-19	19e3b4b227d4379a	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-19	19e3b3ee707620ab	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-19	19e3b369eb8d3abb	no-reply@justjoin.it	6 URLs (direct, auto-match=6, deferred=0)
2026-05-19	19e3b340ec6bd145	no-reply@justjoin.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-19	19e3b32bea3bd10c	notifications@nofluffjobs.com	7 URLs (base64, auto-match=7, deferred=0)
2026-05-19	19e3b1760aa78ed7	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-19	19e3ae22e3453f25	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-19	19e3a227e39a5bd2	jobalerts-noreply@linkedin.com	5 URLs (direct, auto-match=0, deferred=5)
2026-05-19	19e3a165e2d53a6c	notifications@nofluffjobs.com	3 URLs (base64, auto-match=0, deferred=3)
2026-05-19	19e3a165d6e406c6	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-19	19e3a165c3a44ab6	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-21	19e49959b75a0c26	jobalerts-noreply@linkedin.com	7 URLs (direct, auto-match=0, deferred=7)
2026-05-21	19e4991e821be252	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=2, deferred=5)
2026-05-21	19e496cf70fb9654	no-reply@justjoin.it	5 URLs (direct, auto-match=1, deferred=4)
2026-05-21	19e496244a9469d7	no-reply@justjoin.it	4 URLs (direct, auto-match=4, deferred=0)
2026-05-21	19e493bbb71bce24	jobs@mail.xing.com	7 URLs (tracker, auto-match=4, deferred=3)
2026-05-21	19e4938b92442c1c	jobs@mail.xing.com	5 URLs (tracker, auto-match=1, deferred=4)
2026-05-21	19e4938838d57278	jobs@mail.xing.com	4 URLs (tracker, auto-match=2, deferred=2)
2026-05-21	19e49357c1d9ff1a	jobs@mail.xing.com	3 URLs (tracker, auto-match=2, deferred=1)
2026-05-21	19e488a48a10979c	notifications@nofluffjobs.com	3 URLs (base64, auto-match=1, deferred=2)
2026-05-21	19e488a487a8fa56	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-21	19e488a479786eec	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-21	19e460236ea3263e	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-21	19e45c4699a33b45	no-reply@justjoin.it	1 URLs (direct, auto-match=0, deferred=1)
2026-05-21	19e45944c1877533	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-21	19e456131746423c	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-21	19e454af3a24a595	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-21	19e45492d5b3c532	jobalerts-noreply@linkedin.com	4 URLs (direct, auto-match=0, deferred=4)
2026-05-21	19e447ed2659acb4	jobalert@mailing.theprotocol.it	8 URLs (direct, auto-match=6, deferred=2)
2026-05-21	19e4479d60a95b05	jobalert@mailing.theprotocol.it	4 URLs (direct, auto-match=4, deferred=0)
2026-05-21	19e44794fad8b15b	jobalert@mailing.theprotocol.it	8 URLs (direct, auto-match=3, deferred=5)
2026-05-21	19e447691a395d6e	jobalert@mailing.theprotocol.it	3 URLs (direct, auto-match=3, deferred=0)
2026-05-21	19e44385f32a895b	no-reply@justjoin.it	8 URLs (direct, auto-match=1, deferred=7)
2026-05-21	19e44318645d0ee3	no-reply@justjoin.it	2 URLs (direct, auto-match=2, deferred=0)
2026-05-21	19e44311946f467e	no-reply@justjoin.it	4 URLs (direct, auto-match=4, deferred=0)
2026-05-21	19e4421ab5c35ca6	jobs@mail.xing.com	10 URLs (tracker, auto-match=10, deferred=0)
2026-05-21	19e441f7c084a1c7	jobs@mail.xing.com	10 URLs (tracker, auto-match=10, deferred=0)
2026-05-21	19e4419ce38013ec	jobs@mail.xing.com	4 URLs (tracker, auto-match=1, deferred=3)
2026-05-21	19e44175caec45b3	jobs@mail.xing.com	10 URLs (tracker, auto-match=10, deferred=0)
2026-05-21	19e4415490297d69	jobs@mail.xing.com	4 URLs (tracker, auto-match=3, deferred=1)
2026-05-21	19e441546f4eb1ba	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-21	19e441545c2672c4	jobs@mail.xing.com	10 URLs (tracker, auto-match=10, deferred=0)
2026-05-21	19e44126797f625e	jobs@mail.xing.com	10 URLs (tracker, auto-match=7, deferred=3)
2026-05-21	19e4412553711d62	jobs@mail.xing.com	6 URLs (tracker, auto-match=4, deferred=2)
2026-05-21	19e441089b39391f	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-21	19e441089a21ff86	jobs@mail.xing.com	5 URLs (tracker, auto-match=4, deferred=1)
2026-05-21	19e4365356bc242e	notifications@nofluffjobs.com	4 URLs (base64, auto-match=2, deferred=2)
2026-05-21	19e436533077026e	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-21	19e436532f2a2923	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-21	19e41424aaa696be	jobs@mail.xing.com	20 URLs (tracker, auto-match=3, deferred=17)
2026-05-21	19e40249eebc9c93	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=6, deferred=0)
2026-05-21	19e3f48dd847ac2d	jobalerts-noreply@linkedin.com	3 URLs (direct, auto-match=0, deferred=3)
2026-05-21	19e3f747a58c3de5	jobalert@mailing.theprotocol.it	9 URLs (direct, auto-match=7, deferred=2)
2026-05-21	19e3f72c55e0253b	jobalert@mailing.theprotocol.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-21	19e3f6fd74cbba7a	jobalert@mailing.theprotocol.it	5 URLs (direct, auto-match=5, deferred=0)
2026-05-22	19e4ebbf560bea8c	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=0, deferred=6)
2026-05-22	19e4e85bacb3f76f	no-reply@justjoin.it	3 URLs (direct, auto-match=1, deferred=2)
2026-05-22	19e4e80b9900b149	no-reply@justjoin.it	3 URLs (direct, auto-match=3, deferred=0)
2026-05-22	19e4e770302a1615	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-22	19e4e7628901fdce	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-22	19e4e70a0c53b0ea	jobs@mail.xing.com	7 URLs (tracker, auto-match=2, deferred=5)
2026-05-22	19e4e6d30792534d	jobs@mail.xing.com	9 URLs (tracker, auto-match=3, deferred=6)
2026-05-22	19e4e65095616b3e	jobs@mail.xing.com	4 URLs (tracker, auto-match=0, deferred=4)
2026-05-22	19e4e641524feef8	jobs@mail.xing.com	4 URLs (tracker, auto-match=1, deferred=3)
2026-05-22	19e4e611224439f6	jobs@mail.xing.com	3 URLs (tracker, auto-match=1, deferred=2)
2026-05-22	19e4e5ffe727b780	jobs@mail.xing.com	5 URLs (tracker, auto-match=0, deferred=5)
2026-05-22	19e4e5ffc5d1acd4	jobs@mail.xing.com	3 URLs (tracker, auto-match=0, deferred=3)
2026-05-22	19e4e5eef54b5b9b	jobs@mail.xing.com	3 URLs (tracker, auto-match=1, deferred=2)
2026-05-22	19e4da847bc4c812	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-22	19e4da84565b151e	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-22	19e4da8454e84191	notifications@nofluffjobs.com	4 URLs (base64, auto-match=2, deferred=2)
2026-05-22	19e4c7264fc191c9	app@germantechjobs.de	1 URLs (direct, auto-match=0, deferred=1)
2026-05-22	19e4b66af6eaca32	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-22	19e4a11e9c9b8317	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-22	19e49959b75a0c26	jobalerts-noreply@linkedin.com	7 URLs (direct, auto-match=0, deferred=7)
2026-05-22	19e49adade2885c5	jobalert@mailing.theprotocol.it	3 URLs (direct, auto-match=3, deferred=0)
2026-05-27	19e695585ff02533	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-27	19e68fd4e69045a2	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-27	19e68e99a6530c76	jobalerts-noreply@linkedin.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-27	19e68a3973f373b6	jobalert@mailing.theprotocol.it	4 URLs (direct, auto-match=3, deferred=1)
2026-05-27	19e687bbde78ed76	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=6, deferred=0)
2026-05-27	19e6844b02597486	no-reply@justjoin.it	4 URLs (direct, auto-match=2, deferred=2)
2026-05-27	19e6840b347d048e	no-reply@justjoin.it	10 URLs (direct, auto-match=10, deferred=0)
2026-05-27	19e6823e666de7af	jobs@mail.xing.com	5 URLs (tracker, auto-match=3, deferred=2)
2026-05-27	19e681d629ceb9a8	jobs@mail.xing.com	6 URLs (tracker, auto-match=2, deferred=4)
2026-05-27	19e681aa9e0a122c	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e681622216030d	jobs@mail.xing.com	4 URLs (tracker, auto-match=2, deferred=2)
2026-05-27	19e6813a5d991999	jobs@mail.xing.com	2 URLs (tracker, auto-match=1, deferred=1)
2026-05-27	19e6813976c9c921	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e68135a6a5adfe	jobs@mail.xing.com	2 URLs (tracker, auto-match=0, deferred=2)
2026-05-27	19e68135044c9e3b	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e68131d0166912	jobs@mail.xing.com	2 URLs (tracker, auto-match=1, deferred=1)
2026-05-27	19e68131b68435b2	jobs@mail.xing.com	3 URLs (tracker, auto-match=2, deferred=1)
2026-05-27	19e68131b46ffb8a	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e6780d12e66f28	notifications@nofluffjobs.com	5 URLs (base64, auto-match=1, deferred=4)
2026-05-27	19e6780d0944f60d	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-27	19e6780cf29db36e	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-27	19e6539cf5ad1993	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-27	19e64ec43f619637	donotreply@jobalert.indeed.com	5 URLs (direct, auto-match=5, deferred=0)
2026-05-27	19e64ea32231eaf2	jobs@mail.xing.com	20 URLs (tracker, auto-match=1, deferred=19)
2026-05-27	19e64aad5c30f851	no-reply@justjoin.it	1 URLs (direct, auto-match=1, deferred=0)
2026-05-27	19e64a196959a803	donotreply@jobalert.indeed.com	5 URLs (direct, auto-match=5, deferred=0)
2026-05-27	19e643633b8a2775	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-27	19e643127388d9ba	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=6, deferred=0)
2026-05-27	19e6361b6bf39c1b	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=1, deferred=6)
2026-05-27	19e6355686ef73cd	jobalerts-noreply@linkedin.com	4 URLs (direct, auto-match=0, deferred=4)
2026-05-27	19e631da41f8a2f9	no-reply@justjoin.it	3 URLs (direct, auto-match=2, deferred=1)
2026-05-27	19e6319946efc095	no-reply@justjoin.it	9 URLs (direct, auto-match=9, deferred=0)
2026-05-27	19e6300acad2614b	jobs@mail.xing.com	5 URLs (tracker, auto-match=2, deferred=3)
2026-05-27	19e62fe867406fe4	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-27	19e62fe7ab1c8f3c	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-27	19e62fe763cad6c4	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-27	19e62fe632619203	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e62f95042b34f0	jobs@mail.xing.com	6 URLs (tracker, auto-match=2, deferred=4)
2026-05-27	19e62f351094a74f	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e62f2c90d148e4	jobs@mail.xing.com	2 URLs (tracker, auto-match=1, deferred=1)
2026-05-27	19e62ef943df278e	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-27	19e62ef8c5f403d7	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e62ef64be3ca9d	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-27	19e623b7aae23a8c	notifications@nofluffjobs.com	4 URLs (base64, auto-match=1, deferred=3)
2026-05-27	19e623b7aad7b8e8	notifications@nofluffjobs.com	0 URLs (none extracted)
2026-05-27	19e623b795c24d86	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-27	19e5e9ce3d5f1cbe	jobalerts-noreply@linkedin.com	4 URLs (direct, auto-match=0, deferred=4)
2026-05-27	19e5e2f06f24bb4c	jobalerts-noreply@linkedin.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-27	19e5e0b0927248c3	no-reply@justjoin.it	2 URLs (direct, auto-match=2, deferred=0)
2026-05-27	19e5e03882bacb10	notifications@nofluffjobs.com	3 URLs (base64, auto-match=1, deferred=2)
2026-05-27	19e5e02797119546	notifications@nofluffjobs.com	3 URLs (base64, auto-match=3, deferred=0)
2026-05-27	19e5e027893ed535	notifications@nofluffjobs.com	3 URLs (base64, auto-match=3, deferred=0)
2026-05-27	19e5dfc98c983d2f	no-reply@justjoin.it	2 URLs (direct, auto-match=2, deferred=0)
2026-05-27	19e5dcf0f436396b	jobs@mail.xing.com	4 URLs (tracker, auto-match=1, deferred=3)
2026-05-27	19e5dcf01d57032f	jobs@mail.xing.com	6 URLs (tracker, auto-match=1, deferred=5)
2026-05-27	19e5dcebbb99df5a	jobs@mail.xing.com	3 URLs (tracker, auto-match=0, deferred=3)
2026-05-27	19e5dceb4f6af4b8	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-27	19e5dce8bcfc541c	jobs@mail.xing.com	3 URLs (tracker, auto-match=0, deferred=3)
2026-05-27	19e5dce81c3dc8cf	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-27	19e5a527c1471efc	notifications@nofluffjobs.com	1 URLs (base64, auto-match=1, deferred=0)
2026-05-27	19e5a527bcda1e92	notifications@nofluffjobs.com	5 URLs (base64, auto-match=0, deferred=5)
2026-05-27	19e5a527b0f9ee2d	notifications@nofluffjobs.com	3 URLs (base64, auto-match=3, deferred=0)
2026-05-27	19e597684cef183d	jobalerts-noreply@linkedin.com	1 URLs (direct, auto-match=0, deferred=1)
2026-05-27	19e591b034eb3fb6	jobalert@mailing.theprotocol.it	4 URLs (direct, auto-match=4, deferred=0)
2026-05-27	19e5919a06f2af60	jobalert@mailing.theprotocol.it	4 URLs (direct, auto-match=4, deferred=0)
2026-05-27	19e5908ae3f7c509	jobalerts-noreply@linkedin.com	6 URLs (direct, auto-match=0, deferred=6)
2026-05-27	19e59070d4dbc802	jobalert@mailing.theprotocol.it	5 URLs (direct, auto-match=4, deferred=1)
2026-05-27	19e58a557d037be7	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e58a53d453aa27	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e58a52934af71f	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e58a50a3901e12	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e58a4e91672121	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e58a4968d235b1	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-27	19e58a48cdfe2b2d	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e5896d1a308665	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
2026-05-27	19e56f600fb4515e	app@germantechjobs.de	3 URLs (direct, auto-match=1, deferred=2)
2026-05-27	19e56c0c9ddd5109	donotreply@jobalert.indeed.com	0 URLs (none extracted)
2026-05-27	19e5564eedb0a245	donotreply@jobalert.indeed.com	2 URLs (direct, auto-match=0, deferred=2)
2026-05-27	19e55478afd3e32f	donotreply@jobalert.indeed.com	2 URLs (direct, auto-match=2, deferred=0)
2026-05-27	19e5537affb425fa	no-reply@justjoin.it	1 URLs (direct, auto-match=1, deferred=0)
2026-05-27	19e54db1b19a83a7	donotreply@jobalert.indeed.com	1 URLs (direct, auto-match=1, deferred=0)
2026-05-27	19e54adf7099fadc	jobs@mail.xing.com	1 URLs (tracker, auto-match=0, deferred=1)
2026-05-27	19e540bbc4da1ecf	jobalert@mailing.theprotocol.it	5 URLs (direct, auto-match=4, deferred=1)
2026-05-27	19e53efefc2f627c	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=6, deferred=1)
2026-05-27	19e53ee4c056d77f	jobalert@mailing.theprotocol.it	7 URLs (direct, auto-match=6, deferred=1)
2026-05-27	19e53e253dfb8fb6	jobalerts-noreply@linkedin.com	3 URLs (direct, auto-match=0, deferred=3)
2026-05-27	19e53ac9c569686b	no-reply@justjoin.it	4 URLs (direct, auto-match=3, deferred=1)
2026-05-27	19e53a6b9b0c12c1	no-reply@justjoin.it	4 URLs (direct, auto-match=4, deferred=0)
2026-05-27	19e5380d33c192e5	jobs@mail.xing.com	2 URLs (tracker, auto-match=2, deferred=0)
2026-05-27	19e538018d6fa3d1	jobs@mail.xing.com	1 URLs (tracker, auto-match=1, deferred=0)
